DATE,TICKER,PRC,SHROUT,CFACPR,SPRTRN
4/19/18,MSFT,96.11,7690000,1,-0.005726
4/20/18,MSFT,95,7683198,1,-0.008537
4/23/18,MSFT,95.35,7683198,1,0.000056
4/24/18,MSFT,93.12,7683198,1,-0.013381
4/25/18,MSFT,92.31,7683198,1,0.001837
4/26/18,MSFT,94.26,7683198,1,0.010434
4/27/18,MSFT,95.82,7683198,1,0.001114
4/30/18,MSFT,93.52,7683198,1,-0.008188
5/1/18,MSFT,95,7683198,1,0.002549
5/2/18,MSFT,93.51,7683198,1,-0.007206
5/3/18,MSFT,94.07,7683198,1,-0.002254
5/4/18,MSFT,95.16,7683198,1,0.012811
5/7/18,MSFT,96.22,7683198,1,0.003458
5/8/18,MSFT,95.81,7683198,1,-0.000266
5/9/18,MSFT,96.94,7683198,1,0.009682
5/10/18,MSFT,97.91,7683198,1,0.009371
5/11/18,MSFT,97.7,7683198,1,0.001708
5/14/18,MSFT,98.03,7683198,1,0.000884
5/15/18,MSFT,97.32,7683198,1,-0.006842
5/16/18,MSFT,97.15,7683198,1,0.004061
5/17/18,MSFT,96.18,7683198,1,-0.000856
5/18/18,MSFT,96.36,7683198,1,-0.002632
5/21/18,MSFT,97.6,7683198,1,0.007387
5/22/18,MSFT,97.5,7683198,1,-0.003136
5/23/18,MSFT,98.66,7683198,1,0.003248
5/24/18,MSFT,98.31,7683198,1,-0.002023
5/25/18,MSFT,98.36,7683198,1,-0.002357
5/29/18,MSFT,98.01,7683198,1,-0.011564
5/30/18,MSFT,98.95,7683198,1,0.012696
5/31/18,MSFT,98.84,7683198,1,-0.00688
6/1/18,MSFT,100.79,7683198,1,0.010849
6/4/18,MSFT,101.67,7683198,1,0.00448
6/5/18,MSFT,102.19,7683198,1,0.000703
6/6/18,MSFT,102.49,7683198,1,0.008567
6/7/18,MSFT,100.88,7683198,1,-0.000714
6/8/18,MSFT,101.63,7683198,1,0.003126
6/11/18,MSFT,101.05,7683198,1,0.001069
6/12/18,MSFT,101.31,7683198,1,0.001743
6/13/18,MSFT,100.85,7683198,1,-0.004026
6/14/18,MSFT,101.42,7683198,1,0.002472
6/15/18,MSFT,100.13,7683198,1,-0.001017
6/18/18,MSFT,100.86,7683198,1,-0.002126
6/19/18,MSFT,100.86,7683198,1,-0.004023
6/20/18,MSFT,101.87,7683198,1,0.001712
6/21/18,MSFT,101.14,7683198,1,-0.006345
6/22/18,MSFT,100.41,7683198,1,0.001862
6/25/18,MSFT,98.39,7683198,1,-0.013725
6/26/18,MSFT,99.08,7683198,1,0.002205
6/27/18,MSFT,97.54,7683198,1,-0.008604
6/28/18,MSFT,98.63,7683198,1,0.006179
6/29/18,MSFT,98.61,7677000,1,0.000758
7/2/18,MSFT,100.01,7677000,1,0.003068
7/3/18,MSFT,99.05,7677000,1,-0.004947
7/5/18,MSFT,99.76,7677000,1,0.008621
7/6/18,MSFT,101.16,7677000,1,0.008481
7/9/18,MSFT,101.85,7677000,1,0.008823
7/10/18,MSFT,102.12,7677000,1,0.003473
7/11/18,MSFT,101.98,7677000,1,-0.007094
7/12/18,MSFT,104.19,7677000,1,0.008749
7/13/18,MSFT,105.43,7677000,1,0.001079
7/16/18,MSFT,104.91,7677000,1,-0.001028
7/17/18,MSFT,105.95,7677000,1,0.003974
7/18/18,MSFT,105.12,7677000,1,0.00216
7/19/18,MSFT,104.4,7677000,1,-0.003953
7/20/18,MSFT,106.27,7677000,1,-0.000948
7/23/18,MSFT,107.97,7677000,1,0.001838
7/24/18,MSFT,107.66,7677000,1,0.004781
7/25/18,MSFT,110.83,7677000,1,0.009102
7/26/18,MSFT,109.62,7677000,1,-0.003032
7/27/18,MSFT,107.68,7677000,1,-0.006562
7/30/18,MSFT,105.37,7677000,1,-0.005754
7/31/18,MSFT,106.08,7668217,1,0.004885
8/1/18,MSFT,106.28,7668217,1,-0.00104
8/2/18,MSFT,107.57,7668217,1,0.004926
8/3/18,MSFT,108.04,7668217,1,0.004644
8/6/18,MSFT,108.13,7668217,1,0.003538
8/7/18,MSFT,108.88,7668217,1,0.002824
8/8/18,MSFT,109.49,7668217,1,-0.000262
8/9/18,MSFT,109.67,7668217,1,-0.001442
8/10/18,MSFT,109,7668217,1,-0.007114
8/13/18,MSFT,108.21,7668217,1,-0.004006
8/14/18,MSFT,109.56,7668217,1,0.006389
8/15/18,MSFT,107.66,7668217,1,-0.007602
8/16/18,MSFT,107.64,7668217,1,0.007919
8/17/18,MSFT,107.58,7668217,1,0.003323
8/20/18,MSFT,106.87,7668217,1,0.002428
8/21/18,MSFT,105.98,7668217,1,0.002069
8/22/18,MSFT,107.06,7668217,1,-0.000398
8/23/18,MSFT,107.56,7668217,1,-0.001691
8/24/18,MSFT,108.4,7668217,1,0.006199
8/27/18,MSFT,109.6,7668217,1,0.00767
8/28/18,MSFT,110.26,7668217,1,0.000269
8/29/18,MSFT,112.02,7668217,1,0.005701
8/30/18,MSFT,111.95,7668217,1,-0.00443
8/31/18,MSFT,112.33,7668217,1,0.000134
9/4/18,MSFT,111.71,7668217,1,-0.001654
9/5/18,MSFT,108.49,7668217,1,-0.002803
9/6/18,MSFT,108.74,7668217,1,-0.003652
9/7/18,MSFT,108.21,7668217,1,-0.002213
9/10/18,MSFT,109.38,7668217,1,0.001898
9/11/18,MSFT,111.24,7668217,1,0.00374
9/12/18,MSFT,111.71,7668217,1,0.000357
9/13/18,MSFT,112.91,7668217,1,0.005282
9/14/18,MSFT,113.37,7668217,1,0.000275
9/17/18,MSFT,112.14,7668217,1,-0.00557
9/18/18,MSFT,113.21,7668217,1,0.005369
9/19/18,MSFT,111.7,7668217,1,0.001253
9/20/18,MSFT,113.57,7668217,1,0.007841
9/21/18,MSFT,114.26,7668217,1,-0.000369
9/24/18,MSFT,114.67,7668217,1,-0.003516
9/25/18,MSFT,114.45,7668217,1,-0.001305
9/26/18,MSFT,113.98,7677512,1,-0.003289
9/27/18,MSFT,114.41,7677512,1,0.002763
9/28/18,MSFT,114.37,7680000,1,-0.000007
10/1/18,MSFT,115.61,7680000,1,0.003641
10/2/18,MSFT,115.15,7680000,1,-0.000397
10/3/18,MSFT,115.17,7680000,1,0.000711
10/4/18,MSFT,112.79,7680000,1,-0.00817
10/5/18,MSFT,112.13,7680000,1,-0.005528
10/8/18,MSFT,110.85,7680000,1,-0.000395
10/9/18,MSFT,112.26,7680000,1,-0.001418
10/10/18,MSFT,106.16,7680000,1,-0.032864
10/11/18,MSFT,105.91,7680000,1,-0.020573
10/12/18,MSFT,109.57,7680000,1,0.014206
10/15/18,MSFT,107.6,7680000,1,-0.005905
10/16/18,MSFT,111,7680000,1,0.021496
10/17/18,MSFT,110.71,7680000,1,-0.000253
10/18/18,MSFT,108.5,7680000,1,-0.014392
10/19/18,MSFT,108.66,7676219,1,-0.000361
10/22/18,MSFT,109.63,7676219,1,-0.004299
10/23/18,MSFT,108.1,7676219,1,-0.005512
10/24/18,MSFT,102.32,7676219,1,-0.030864
10/25/18,MSFT,108.3,7676219,1,0.018625
10/26/18,MSFT,106.96,7676219,1,-0.017327
10/29/18,MSFT,103.85,7676219,1,-0.00656
10/30/18,MSFT,103.73,7676219,1,0.015667
10/31/18,MSFT,106.81,7676219,1,0.010851
11/1/18,MSFT,105.92,7676219,1,0.010558
11/2/18,MSFT,106.16,7676219,1,-0.006317
11/5/18,MSFT,107.51,7676219,1,0.0056
11/6/18,MSFT,107.72,7676219,1,0.006259
11/7/18,MSFT,111.96,7676219,1,0.021209
11/8/18,MSFT,111.75,7676219,1,-0.002509
11/9/18,MSFT,109.57,7676219,1,-0.009199
11/12/18,MSFT,106.87,7676219,1,-0.019701
11/13/18,MSFT,106.94,7676219,1,-0.001482
11/14/18,MSFT,104.97,7676219,1,-0.007567
11/15/18,MSFT,107.28,7676219,1,0.010594
11/16/18,MSFT,108.29,7676219,1,0.002223
11/19/18,MSFT,104.62,7676219,1,-0.016643
11/20/18,MSFT,101.71,7676219,1,-0.018151
11/21/18,MSFT,103.11,7676219,1,0.003043
11/23/18,MSFT,103.07,7676219,1,-0.006555
11/26/18,MSFT,106.47,7676219,1,0.015532
11/27/18,MSFT,107.14,7676219,1,0.003262
11/28/18,MSFT,111.12,7676219,1,0.022974
11/29/18,MSFT,110.19,7676219,1,-0.002198
11/30/18,MSFT,110.89,7676219,1,0.008186
12/3/18,MSFT,112.09,7676219,1,0.010941
12/4/18,MSFT,108.52,7676219,1,-0.032365
12/6/18,MSFT,109.19,7676219,1,-0.001522
12/7/18,MSFT,104.82,7676219,1,-0.02332
12/10/18,MSFT,107.59,7676219,1,0.001762
12/11/18,MSFT,108.59,7676219,1,-0.000356
12/12/18,MSFT,109.08,7676219,1,0.005419
12/13/18,MSFT,109.45,7676219,1,-0.0002
12/14/18,MSFT,106.03,7676219,1,-0.019087
12/17/18,MSFT,102.89,7676219,1,-0.020773
12/18/18,MSFT,103.97,7676219,1,0.000086
12/19/18,MSFT,103.69,7676219,1,-0.015396
12/20/18,MSFT,101.51,7676219,1,-0.015772
12/21/18,MSFT,98.23,7676219,1,-0.020588
12/24/18,MSFT,94.13,7676219,1,-0.027112
12/26/18,MSFT,100.56,7676219,1,0.049594
12/27/18,MSFT,101.18,7676219,1,0.008563
12/28/18,MSFT,100.39,7676219,1,-0.001242
12/31/18,MSFT,101.57,7683000,1,0.008492
1/2/19,MSFT,101.12,7683000,1,0.001269
1/3/19,MSFT,97.4,7683000,1,-0.024757
1/4/19,MSFT,101.93,7683000,1,0.034336
1/7/19,MSFT,102.06,7683000,1,0.00701
1/8/19,MSFT,102.8,7683000,1,0.009695
1/9/19,MSFT,104.27,7683000,1,0.004098
1/10/19,MSFT,103.6,7683000,1,0.004518
1/11/19,MSFT,102.8,7683000,1,-0.000146
1/14/19,MSFT,102.05,7683000,1,-0.005258
1/15/19,MSFT,105.01,7683000,1,0.010722
1/16/19,MSFT,105.38,7683000,1,0.002222
1/17/19,MSFT,106.12,7683000,1,0.007591
1/18/19,MSFT,107.71,7683000,1,0.013183
1/22/19,MSFT,105.68,7683000,1,-0.014157
1/23/19,MSFT,106.71,7683000,1,0.002203
1/24/19,MSFT,106.2,7683000,1,0.001376
1/25/19,MSFT,107.17,7672213,1,0.008489
1/28/19,MSFT,105.08,7672213,1,-0.007847
1/29/19,MSFT,102.94,7672213,1,-0.001456
1/30/19,MSFT,106.38,7672213,1,0.015549
1/31/19,MSFT,104.43,7672213,1,0.008597
2/1/19,MSFT,102.78,7672213,1,0.000899
2/4/19,MSFT,105.74,7672213,1,0.006776
2/5/19,MSFT,107.22,7672213,1,0.004708
2/6/19,MSFT,106.03,7672213,1,-0.002224
2/7/19,MSFT,105.27,7672213,1,-0.009357
2/8/19,MSFT,105.67,7672213,1,0.000676
2/11/19,MSFT,105.25,7672213,1,0.000709
2/12/19,MSFT,106.89,7672213,1,0.01289
2/13/19,MSFT,106.81,7672213,1,0.003024
2/14/19,MSFT,106.9,7672213,1,-0.002652
2/15/19,MSFT,108.22,7672213,1,0.010879
2/19/19,MSFT,108.17,7672213,1,0.001499
2/20/19,MSFT,107.15,7672213,1,0.001777
2/21/19,MSFT,109.41,7672213,1,-0.003526
2/22/19,MSFT,110.97,7672213,1,0.006411
2/25/19,MSFT,111.59,7672213,1,0.001232
2/26/19,MSFT,112.36,7672213,1,-0.00079
2/27/19,MSFT,112.17,7672213,1,-0.000544
2/28/19,MSFT,112.03,7672213,1,-0.002826
3/1/19,MSFT,112.53,7672213,1,0.006895
3/4/19,MSFT,112.26,7672213,1,-0.003881
3/5/19,MSFT,111.7,7672213,1,-0.001131
3/6/19,MSFT,111.75,7672213,1,-0.006524
3/7/19,MSFT,110.39,7672213,1,-0.008126
3/8/19,MSFT,110.51,7672213,1,-0.002132
3/11/19,MSFT,112.83,7672213,1,0.014666
3/12/19,MSFT,113.62,7672213,1,0.002953
3/13/19,MSFT,114.5,7672213,1,0.00695
3/14/19,MSFT,114.59,7672213,1,-0.000868
3/15/19,MSFT,115.91,7672213,1,0.004985
3/18/19,MSFT,117.57,7672213,1,0.003706
3/19/19,MSFT,117.65,7672213,1,-0.000131
3/20/19,MSFT,117.52,7672213,1,-0.002944
3/21/19,MSFT,120.22,7672213,1,0.010853
3/22/19,MSFT,117.05,7672213,1,-0.018975
3/25/19,MSFT,117.66,7672213,1,-0.000839
3/26/19,MSFT,117.91,7672213,1,0.007183
3/27/19,MSFT,116.77,7672213,1,-0.004644
3/28/19,MSFT,116.93,7672213,1,0.00359
3/29/19,MSFT,117.94,7666000,1,0.006734
4/1/19,MSFT,119.02,7666000,1,0.011569
4/2/19,MSFT,119.19,7666000,1,0.000017
4/3/19,MSFT,119.97,7666000,1,0.002148
4/4/19,MSFT,119.36,7666000,1,0.002085
4/5/19,MSFT,119.89,7666000,1,0.004636
4/8/19,MSFT,119.93,7666000,1,0.001047
4/9/19,MSFT,119.28,7666000,1,-0.006067
4/10/19,MSFT,120.19,7666000,1,0.003478
4/11/19,MSFT,120.33,7666000,1,0.000038
4/12/19,MSFT,120.95,7666000,1,0.006609
4/15/19,MSFT,121.05,7666000,1,-0.000629
4/16/19,MSFT,120.77,7666000,1,0.000509
4/17/19,MSFT,121.77,7666000,1,-0.002274
4/18/19,MSFT,123.37,7662818,1,0.001579
4/22/19,MSFT,123.76,7662818,1,0.001012
4/23/19,MSFT,125.44,7662818,1,0.008841
4/24/19,MSFT,125.01,7662818,1,-0.002192
4/25/19,MSFT,129.14999,7662818,1,-0.000369
4/26/19,MSFT,129.89,7662818,1,0.004685
4/29/19,MSFT,129.77,7662818,1,0.001071
4/30/19,MSFT,130.60001,7662818,1,0.000951
5/1/19,MSFT,127.88,7662818,1,-0.007502
5/2/19,MSFT,126.21,7662818,1,-0.002124
5/3/19,MSFT,128.89999,7662818,1,0.009638
5/6/19,MSFT,128.14999,7662818,1,-0.004471
5/7/19,MSFT,125.52,7662818,1,-0.016512
5/8/19,MSFT,125.51,7662818,1,-0.001605
5/9/19,MSFT,125.5,7662818,1,-0.003021
5/10/19,MSFT,127.13,7662818,1,0.00372
5/13/19,MSFT,123.35,7662818,1,-0.024131
5/14/19,MSFT,124.73,7662818,1,0.008016
5/15/19,MSFT,126.02,7662818,1,0.005839
5/16/19,MSFT,128.92999,7662818,1,0.008895
5/17/19,MSFT,128.07001,7662818,1,-0.005837
5/20/19,MSFT,126.22,7662818,1,-0.006749
5/21/19,MSFT,126.9,7662818,1,0.008496
5/22/19,MSFT,127.67,7662818,1,-0.002824
5/23/19,MSFT,126.18,7662818,1,-0.011914
5/24/19,MSFT,126.24,7662818,1,0.001354
5/28/19,MSFT,126.16,7662818,1,-0.008376
5/29/19,MSFT,124.94,7662818,1,-0.006912
5/30/19,MSFT,125.73,7662818,1,0.002098
5/31/19,MSFT,123.68,7662818,1,-0.013195
6/3/19,MSFT,119.84,7662818,1,-0.002765
6/4/19,MSFT,123.16,7662818,1,0.021432
6/5/19,MSFT,125.83,7662818,1,0.008162
6/6/19,MSFT,127.82,7662818,1,0.006136
6/7/19,MSFT,131.39999,7662818,1,0.010498
6/10/19,MSFT,132.60001,7662818,1,0.00466
6/11/19,MSFT,132.10001,7662818,1,-0.00035
6/12/19,MSFT,131.49001,7662818,1,-0.002038
6/13/19,MSFT,132.32001,7662818,1,0.004097
6/14/19,MSFT,132.45,7662818,1,-0.001612
6/17/19,MSFT,132.85001,7662818,1,0.000932
6/18/19,MSFT,135.16,7662818,1,0.009717
6/19/19,MSFT,135.69,7662818,1,0.002985
6/20/19,MSFT,136.95,7662818,1,0.009472
6/21/19,MSFT,136.97,7662818,1,-0.001259
6/24/19,MSFT,137.78,7662818,1,-0.001732
6/25/19,MSFT,133.42999,7662818,1,-0.009496
6/26/19,MSFT,133.92999,7662818,1,-0.001234
6/27/19,MSFT,134.14999,7662818,1,0.003823
6/28/19,MSFT,133.96001,7643000,1,0.005757
7/1/19,MSFT,135.67999,7643000,1,0.007672
7/2/19,MSFT,136.58,7643000,1,0.002928
7/3/19,MSFT,137.46001,7643000,1,0.007672
7/5/19,MSFT,137.06,7643000,1,-0.001806
7/8/19,MSFT,136.96001,7643000,1,-0.004835
7/9/19,MSFT,136.46001,7643000,1,0.001237
7/10/19,MSFT,137.85001,7643000,1,0.004511
7/11/19,MSFT,138.39999,7643000,1,0.002285
7/12/19,MSFT,138.89999,7643000,1,0.00462
7/15/19,MSFT,138.89999,7643000,1,0.000176
7/16/19,MSFT,137.08,7643000,1,-0.003404
7/17/19,MSFT,136.27,7643000,1,-0.006531
7/18/19,MSFT,136.42,7643000,1,0.003582
7/19/19,MSFT,136.62,7643000,1,-0.006177
7/22/19,MSFT,138.42999,7643000,1,0.002829
7/23/19,MSFT,139.28999,7643000,1,0.006848
7/24/19,MSFT,140.72,7643000,1,0.004688
7/25/19,MSFT,140.19,7643000,1,-0.005262
7/26/19,MSFT,141.34,7643000,1,0.007388
7/29/19,MSFT,141.03,7635409,1,-0.001616
7/30/19,MSFT,140.35001,7635409,1,-0.002579
7/31/19,MSFT,136.27,7635409,1,-0.010886
8/1/19,MSFT,138.06,7635409,1,-0.008999
8/2/19,MSFT,136.89999,7635409,1,-0.007283
8/5/19,MSFT,132.21001,7635409,1,-0.029778
8/6/19,MSFT,134.69,7635409,1,0.013017
8/7/19,MSFT,135.28,7635409,1,0.000767
8/8/19,MSFT,138.89,7635409,1,0.018762
8/9/19,MSFT,137.71001,7635409,1,-0.006617
8/12/19,MSFT,135.78999,7635409,1,-0.012184
8/13/19,MSFT,138.60001,7635409,1,0.014994
8/14/19,MSFT,133.98,7635409,1,-0.029293
8/15/19,MSFT,133.67999,7635409,1,0.002464
8/16/19,MSFT,136.13,7635409,1,0.014426
8/19/19,MSFT,138.41,7635409,1,0.012106
8/20/19,MSFT,137.25999,7635409,1,-0.007915
8/21/19,MSFT,138.78999,7635409,1,0.008247
8/22/19,MSFT,137.78,7635409,1,-0.000506
8/23/19,MSFT,133.39,7635409,1,-0.025946
8/26/19,MSFT,135.45,7635409,1,0.010983
8/27/19,MSFT,135.74001,7635409,1,-0.003203
8/28/19,MSFT,135.56,7635409,1,0.006545
8/29/19,MSFT,138.12,7635409,1,0.012687
8/30/19,MSFT,137.86,7635409,1,0.000643
9/3/19,MSFT,136.03999,7635409,1,-0.006899
9/4/19,MSFT,137.63,7635409,1,0.010842
9/5/19,MSFT,140.05,7635409,1,0.01301
9/6/19,MSFT,139.10001,7635409,1,0.000911
9/9/19,MSFT,137.52,7635409,1,-0.000094
9/10/19,MSFT,136.08,7635409,1,0.000322
9/11/19,MSFT,136.12,7635409,1,0.00723
9/12/19,MSFT,137.52,7635409,1,0.002879
9/13/19,MSFT,137.32001,7635409,1,-0.000724
9/16/19,MSFT,136.33,7635409,1,-0.003136
9/17/19,MSFT,137.39,7635409,1,0.002582
9/18/19,MSFT,138.52,7635409,1,0.000343
9/19/19,MSFT,141.07001,7635409,1,0.00002
9/20/19,MSFT,139.44,7635409,1,-0.004896
9/23/19,MSFT,139.14,7635409,1,-0.000097
9/24/19,MSFT,137.38,7635409,1,-0.008416
9/25/19,MSFT,139.36,7635409,1,0.006159
9/26/19,MSFT,139.53999,7635409,1,-0.002429
9/27/19,MSFT,137.73,7635409,1,-0.005316
9/30/19,MSFT,139.03,7634000,1,0.005048
10/1/19,MSFT,137.07001,7634000,1,-0.012258
10/2/19,MSFT,134.64999,7634000,1,-0.017903
10/3/19,MSFT,136.28,7634000,1,0.007972
10/4/19,MSFT,138.12,7634000,1,0.014217
10/7/19,MSFT,137.12,7634000,1,-0.004478
10/8/19,MSFT,135.67,7695352,1,-0.015561
10/9/19,MSFT,138.24001,7695352,1,0.009105
10/10/19,MSFT,139.10001,7695352,1,0.006416
10/11/19,MSFT,139.67999,7695352,1,0.010939
10/14/19,MSFT,139.55,7695352,1,-0.001387
10/15/19,MSFT,141.575,7695352,1,0.009956
10/16/19,MSFT,140.41,7695352,1,-0.002
10/17/19,MSFT,139.69,7695352,1,0.002763
10/18/19,MSFT,137.41,7628806,1,-0.003919
10/21/19,MSFT,138.42999,7628806,1,0.006872
10/22/19,MSFT,136.37,7628806,1,-0.003569
10/23/19,MSFT,137.24001,7628806,1,0.002847
10/24/19,MSFT,139.94,7628806,1,0.00192
10/25/19,MSFT,140.73,7628806,1,0.004073
10/28/19,MSFT,144.19,7628806,1,0.005581
10/29/19,MSFT,142.83,7628806,1,-0.000832
10/30/19,MSFT,144.61,7628806,1,0.003253
10/31/19,MSFT,143.37,7628806,1,-0.003023
11/1/19,MSFT,143.72,7628806,1,0.009662
11/4/19,MSFT,144.55,7628806,1,0.003704
11/5/19,MSFT,144.46001,7628806,1,-0.001186
11/6/19,MSFT,144.06,7628806,1,0.000703
11/7/19,MSFT,144.25999,7628806,1,0.00273
11/8/19,MSFT,145.96001,7628806,1,0.002561
11/11/19,MSFT,146.11,7628806,1,-0.001962
11/12/19,MSFT,147.07001,7628806,1,0.001565
11/13/19,MSFT,147.31,7628806,1,0.000712
11/14/19,MSFT,148.06,7628806,1,0.000837
11/15/19,MSFT,149.97,7628806,1,0.007695
11/18/19,MSFT,150.34,7628806,1,0.000503
11/19/19,MSFT,150.39,7628806,1,-0.000593
11/20/19,MSFT,149.62,7628806,1,-0.003756
11/21/19,MSFT,149.48,7628806,1,-0.001583
11/22/19,MSFT,149.59,7628806,1,0.002175
11/25/19,MSFT,151.23,7628806,1,0.007507
11/26/19,MSFT,152.03,7628806,1,0.002196
11/27/19,MSFT,152.32001,7628806,1,0.004174
11/29/19,MSFT,151.38,7628806,1,-0.004011
12/2/19,MSFT,149.55,7628806,1,-0.008631
12/3/19,MSFT,149.31,7628806,1,-0.006638
12/4/19,MSFT,149.85001,7632139,1,0.006324
12/5/19,MSFT,149.92999,7632139,1,0.0015
12/6/19,MSFT,151.75,7632139,1,0.009136
12/9/19,MSFT,151.36,7632139,1,-0.003163
12/10/19,MSFT,151.13,7632139,1,-0.001097
12/11/19,MSFT,151.7,7632139,1,0.002908
12/12/19,MSFT,153.24001,7632139,1,0.008575
12/13/19,MSFT,154.53,7632139,1,0.000073
12/16/19,MSFT,155.53,7632139,1,0.007148
12/17/19,MSFT,154.69,7632139,1,0.000335
12/18/19,MSFT,154.37,7632139,1,-0.000432
12/19/19,MSFT,155.71001,7632139,1,0.004459
12/20/19,MSFT,157.41,7632139,1,0.004945
12/23/19,MSFT,157.41,7632139,1,0.000866
12/24/19,MSFT,157.38,7632139,1,-0.000195
12/26/19,MSFT,158.67,7632139,1,0.005128
12/27/19,MSFT,158.96001,7632139,1,0.000034
12/30/19,MSFT,157.59,7632139,1,-0.005781
12/31/19,MSFT,157.7,7611000,1,0.002946
1/2/20,MSFT,160.62,7611000,1,0.008379
1/3/20,MSFT,158.62,7611000,1,-0.00706
1/6/20,MSFT,159.03,7611000,1,0.003533
1/7/20,MSFT,157.58,7611000,1,-0.002803
1/8/20,MSFT,160.09,7611000,1,0.004902
1/9/20,MSFT,162.09,7611000,1,0.006655
1/10/20,MSFT,161.34,7611000,1,-0.002855
1/13/20,MSFT,163.28,7611000,1,0.006976
1/14/20,MSFT,162.13,7611000,1,-0.001515
1/15/20,MSFT,163.17999,7611000,1,0.00187
1/16/20,MSFT,166.17,7611000,1,0.008367
1/17/20,MSFT,167.10001,7611000,1,0.003862
1/21/20,MSFT,166.5,7611000,1,-0.002652
1/22/20,MSFT,165.7,7611000,1,0.000289
1/23/20,MSFT,166.72,7611000,1,0.001141
1/24/20,MSFT,165.03999,7606047,1,-0.009042
1/27/20,MSFT,162.28,7606047,1,-0.015731
1/28/20,MSFT,165.46001,7606047,1,0.010054
1/29/20,MSFT,168.03999,7606047,1,-0.000867
1/30/20,MSFT,172.78,7606047,1,0.003134
1/31/20,MSFT,170.23,7606047,1,-0.017706
2/3/20,MSFT,174.38,7606047,1,0.007255
2/4/20,MSFT,180.12,7606047,1,0.01498
2/5/20,MSFT,179.89999,7606047,1,0.011251
2/6/20,MSFT,183.63,7606047,1,0.003326
2/7/20,MSFT,183.89,7606047,1,-0.005401
2/10/20,MSFT,188.7,7606047,1,0.007326
2/11/20,MSFT,184.44,7606047,1,0.001688
2/12/20,MSFT,184.71001,7606047,1,0.006463
2/13/20,MSFT,183.71001,7606047,1,-0.00163
2/14/20,MSFT,185.35001,7606047,1,0.001844
2/18/20,MSFT,187.23,7606047,1,-0.00292
2/19/20,MSFT,187.28,7606047,1,0.004706
2/20/20,MSFT,184.42,7606047,1,-0.003816
2/21/20,MSFT,178.59,7606047,1,-0.010518
2/24/20,MSFT,170.89,7606047,1,-0.033514
2/25/20,MSFT,168.07001,7606047,1,-0.03028
2/26/20,MSFT,170.17,7606047,1,-0.003779
2/27/20,MSFT,158.17999,7606047,1,-0.044163
2/28/20,MSFT,162.00999,7606047,1,-0.008238
3/2/20,MSFT,172.78999,7606047,1,0.046039
3/3/20,MSFT,164.50999,7606047,1,-0.028108
3/4/20,MSFT,170.55,7606047,1,0.042203
3/5/20,MSFT,166.27,7606047,1,-0.033922
3/6/20,MSFT,161.57001,7606047,1,-0.017054
3/9/20,MSFT,150.62,7606047,1,-0.07597
3/10/20,MSFT,160.92,7606047,1,0.049396
3/11/20,MSFT,153.63,7606047,1,-0.048868
3/12/20,MSFT,139.06,7606047,1,-0.095113
3/13/20,MSFT,158.83,7606047,1,0.092871
3/16/20,MSFT,135.42,7606047,1,-0.119841
3/17/20,MSFT,146.57001,7606047,1,0.059955
3/18/20,MSFT,140.39999,7606047,1,-0.051831
3/19/20,MSFT,142.71001,7606047,1,0.004708
3/20/20,MSFT,137.35001,7606047,1,-0.04336
3/23/20,MSFT,135.98,7606047,1,-0.029294
3/24/20,MSFT,148.34,7606047,1,0.093828
3/25/20,MSFT,146.92,7606047,1,0.011535
3/26/20,MSFT,156.11,7606047,1,0.062414
3/27/20,MSFT,149.7,7606047,1,-0.033687
3/30/20,MSFT,160.23,7606047,1,0.033516
3/31/20,MSFT,157.71001,7590000,1,-0.016013
4/1/20,MSFT,152.11,7590000,1,-0.044142
4/2/20,MSFT,155.25999,7590000,1,0.022829
4/3/20,MSFT,153.83,7590000,1,-0.015137
4/6/20,MSFT,165.27,7590000,1,0.070331
4/7/20,MSFT,163.49001,7590000,1,-0.001603
4/8/20,MSFT,165.13,7590000,1,0.034056
4/9/20,MSFT,165.14,7590000,1,0.014487
4/13/20,MSFT,165.50999,7590000,1,-0.010105
4/14/20,MSFT,173.7,7590000,1,0.030573
4/15/20,MSFT,171.88,7590000,1,-0.02203
4/16/20,MSFT,177.03999,7590000,1,0.005817
4/17/20,MSFT,178.60001,7590000,1,0.026794
4/20/20,MSFT,175.06,7590000,1,-0.017881
4/21/20,MSFT,167.82001,7590000,1,-0.030675
4/22/20,MSFT,173.52,7590000,1,0.02293
4/23/20,MSFT,171.42,7590000,1,-0.000539
4/24/20,MSFT,174.55,7583440,1,0.013918
4/27/20,MSFT,174.05,7583440,1,0.014714
4/28/20,MSFT,169.81,7583440,1,-0.005242
4/29/20,MSFT,177.42999,7583440,1,0.026584
4/30/20,MSFT,179.21001,7583440,1,-0.009212
5/1/20,MSFT,174.57001,7583440,1,-0.028059
5/4/20,MSFT,178.84,7583440,1,0.00425
5/5/20,MSFT,180.75999,7583440,1,0.009041
5/6/20,MSFT,182.53999,7583440,1,-0.006979
5/7/20,MSFT,183.60001,7583440,1,0.011505
5/8/20,MSFT,184.67999,7583440,1,0.016872
5/11/20,MSFT,186.74001,7583440,1,0.000177
5/12/20,MSFT,182.50999,7583440,1,-0.020544
5/13/20,MSFT,179.75,7583440,1,-0.017463
5/14/20,MSFT,180.53,7583440,1,0.011525
5/15/20,MSFT,183.16,7583440,1,0.003926
5/18/20,MSFT,184.91,7583440,1,0.031501
