DATE,TICKER,COMNAM,PRIMEXCH,PRC,VOL,SHROUT,CFACPR,CFACSHR,SPRTRN
20140204,MSFT,MICROSOFT CORP,Q,36.35,55531979,8300724,1,1,0.007641
20140205,MSFT,MICROSOFT CORP,Q,35.82,55841097,8300724,1,1,-0.002028
20140206,MSFT,MICROSOFT CORP,Q,36.18,35385724,8300724,1,1,0.01244
20140207,MSFT,MICROSOFT CORP,Q,36.56,33348208,8300724,1,1,0.013302
20140210,MSFT,MICROSOFT CORP,Q,36.8,26801014,8300724,1,1,0.001569
20140211,MSFT,MICROSOFT CORP,Q,37.175,32165979,8300724,1,1,0.011062
20140212,MSFT,MICROSOFT CORP,Q,37.47,27055869,8300724,1,1,-0.000269
20140213,MSFT,MICROSOFT CORP,Q,37.61,37647772,8300724,1,1,0.00581
20140214,MSFT,MICROSOFT CORP,Q,37.62,42986838,8300724,1,1,0.004809
20140218,MSFT,MICROSOFT CORP,Q,37.42,32840207,8300724,1,1,0.001158
20140219,MSFT,MICROSOFT CORP,Q,37.51,29794084,8300724,1,1,-0.006524
20140220,MSFT,MICROSOFT CORP,Q,37.75,27541038,8300724,1,1,0.006031
20140221,MSFT,MICROSOFT CORP,Q,37.98,38030906,8300724,1,1,-0.001919
20140224,MSFT,MICROSOFT CORP,Q,37.69,32143495,8300724,1,1,0.006187
20140225,MSFT,MICROSOFT CORP,Q,37.54,30868557,8300724,1,1,-0.001348
20140226,MSFT,MICROSOFT CORP,Q,37.47,41042629,8300724,1,1,0.000022
20140227,MSFT,MICROSOFT CORP,Q,37.86,33919024,8300724,1,1,0.004948
20140228,MSFT,MICROSOFT CORP,Q,38.31,41217028,8300724,1,1,0.002783
20140303,MSFT,MICROSOFT CORP,Q,37.78,29855203,8300724,1,1,-0.007379
20140304,MSFT,MICROSOFT CORP,Q,38.41,26886337,8300724,1,1,0.015268
20140305,MSFT,MICROSOFT CORP,Q,38.11,20495432,8300724,1,1,-0.000053
20140306,MSFT,MICROSOFT CORP,Q,38.15,23605310,8300724,1,1,0.001718
20140307,MSFT,MICROSOFT CORP,Q,37.9,26596635,8300724,1,1,0.000538
20140310,MSFT,MICROSOFT CORP,Q,37.82,19008505,8300724,1,1,-0.000463
20140311,MSFT,MICROSOFT CORP,Q,38.02,25218133,8300724,1,1,-0.005082
20140312,MSFT,MICROSOFT CORP,Q,38.27,30496295,8300724,1,1,0.000305
20140313,MSFT,MICROSOFT CORP,Q,37.89,32169650,8300724,1,1,-0.011701
20140314,MSFT,MICROSOFT CORP,Q,37.7,27195638,8300724,1,1,-0.002822
20140317,MSFT,MICROSOFT CORP,Q,38.05,20479888,8300724,1,1,0.009614
20140318,MSFT,MICROSOFT CORP,Q,39.55,64063866,8300724,1,1,0.00722
20140319,MSFT,MICROSOFT CORP,Q,39.27,35597241,8300724,1,1,-0.006132
20140320,MSFT,MICROSOFT CORP,Q,40.33,59270661,8300724,1,1,0.006041
20140321,MSFT,MICROSOFT CORP,Q,40.16,80732142,8300724,1,1,-0.002933
20140324,MSFT,MICROSOFT CORP,Q,40.5,46128974,8300724,1,1,-0.004865
20140325,MSFT,MICROSOFT CORP,Q,40.34,43193147,8300724,1,1,0.004404
20140326,MSFT,MICROSOFT CORP,Q,39.79,41982966,8300724,1,1,-0.007
20140327,MSFT,MICROSOFT CORP,Q,39.36,35680256,8300724,1,1,-0.0019
20140328,MSFT,MICROSOFT CORP,Q,40.3,43472747,8300724,1,1,0.00464
20140331,MSFT,MICROSOFT CORP,Q,40.99,46886284,8260000,1,1,0.007924
20140401,MSFT,MICROSOFT CORP,Q,41.42,32623882,8260000,1,1,0.007039
20140402,MSFT,MICROSOFT CORP,Q,41.35,28667570,8260000,1,1,0.002853
20140403,MSFT,MICROSOFT CORP,Q,41.01,30140545,8260000,1,1,-0.001126
20140404,MSFT,MICROSOFT CORP,Q,39.87,51409573,8260000,1,1,-0.012537
20140407,MSFT,MICROSOFT CORP,Q,39.8,37559615,8260000,1,1,-0.01075
20140408,MSFT,MICROSOFT CORP,Q,39.82,35919609,8260000,1,1,0.003751
20140409,MSFT,MICROSOFT CORP,Q,40.47,27398787,8260000,1,1,0.010918
20140410,MSFT,MICROSOFT CORP,Q,39.36,45960848,8260000,1,1,-0.020885
20140411,MSFT,MICROSOFT CORP,Q,39.209,34333298,8260000,1,1,-0.009487
20140414,MSFT,MICROSOFT CORP,Q,39.18,32007201,8260000,1,1,0.008217
20140415,MSFT,MICROSOFT CORP,Q,39.75,33978673,8260000,1,1,0.006757
20140416,MSFT,MICROSOFT CORP,Q,40.4,30616304,8260000,1,1,0.010488
20140417,MSFT,MICROSOFT CORP,Q,40.01,36689399,8260412,1,1,0.001364
20140421,MSFT,MICROSOFT CORP,Q,39.94,22222222,8260412,1,1,0.003775
20140422,MSFT,MICROSOFT CORP,Q,39.99,27057271,8260412,1,1,0.004092
20140423,MSFT,MICROSOFT CORP,Q,39.69,24602781,8260412,1,1,-0.002213
20140424,MSFT,MICROSOFT CORP,Q,39.86,42382794,8260412,1,1,0.001717
20140425,MSFT,MICROSOFT CORP,Q,39.91,56883812,8260412,1,1,-0.008096
20140428,MSFT,MICROSOFT CORP,Q,40.87,50612308,8260412,1,1,0.003236
20140429,MSFT,MICROSOFT CORP,Q,40.51,29637370,8260412,1,1,0.004761
20140430,MSFT,MICROSOFT CORP,Q,40.4,35464148,8260412,1,1,0.002992
20140501,MSFT,MICROSOFT CORP,Q,40,28791455,8260412,1,1,-0.000143
20140502,MSFT,MICROSOFT CORP,Q,39.69,43417914,8260412,1,1,-0.001348
20140505,MSFT,MICROSOFT CORP,Q,39.43,22460928,8260412,1,1,0.001871
20140506,MSFT,MICROSOFT CORP,Q,39.06,27112373,8260412,1,1,-0.008988
20140507,MSFT,MICROSOFT CORP,Q,39.425,41749497,8260412,1,1,0.005616
20140508,MSFT,MICROSOFT CORP,Q,39.64,32123032,8260412,1,1,-0.001374
20140509,MSFT,MICROSOFT CORP,Q,39.54,29647646,8260412,1,1,0.001519
20140512,MSFT,MICROSOFT CORP,Q,39.97,23037185,8260412,1,1,0.009673
20140513,MSFT,MICROSOFT CORP,Q,40.42,27004768,8260412,1,1,0.000422
20140514,MSFT,MICROSOFT CORP,Q,40.24,18818711,8260412,1,1,-0.004701
20140515,MSFT,MICROSOFT CORP,Q,39.6,37793243,8260412,1,1,-0.009362
20140516,MSFT,MICROSOFT CORP,Q,39.83,29918272,8260412,1,1,0.003747
20140519,MSFT,MICROSOFT CORP,Q,39.75,24537438,8260412,1,1,0.003845
20140520,MSFT,MICROSOFT CORP,Q,39.68,21322341,8260412,1,1,-0.006498
20140521,MSFT,MICROSOFT CORP,Q,40.35,22403892,8260412,1,1,0.008116
20140522,MSFT,MICROSOFT CORP,Q,40.1,20202485,8260412,1,1,0.002362
20140523,MSFT,MICROSOFT CORP,Q,40.12,18020866,8260412,1,1,0.004248
20140527,MSFT,MICROSOFT CORP,Q,40.19,26161164,8260412,1,1,0.005988
20140528,MSFT,MICROSOFT CORP,Q,40.01,25711465,8260412,1,1,-0.001114
20140529,MSFT,MICROSOFT CORP,Q,40.34,19893872,8260412,1,1,0.005367
20140530,MSFT,MICROSOFT CORP,Q,40.94,34575579,8260412,1,1,0.001844
20140602,MSFT,MICROSOFT CORP,Q,40.79,18511368,8260412,1,1,0.000728
20140603,MSFT,MICROSOFT CORP,Q,40.29,18071096,8260412,1,1,-0.000379
20140604,MSFT,MICROSOFT CORP,Q,40.32,23213931,8260412,1,1,0.001892
20140605,MSFT,MICROSOFT CORP,Q,41.21,31930382,8260412,1,1,0.006525
20140606,MSFT,MICROSOFT CORP,Q,41.48,24061290,8260412,1,1,0.004628
20140609,MSFT,MICROSOFT CORP,Q,41.27,15090875,8260412,1,1,0.000939
20140610,MSFT,MICROSOFT CORP,Q,41.11,15117689,8260412,1,1,-0.000246
20140611,MSFT,MICROSOFT CORP,Q,40.86,18040290,8260412,1,1,-0.003537
20140612,MSFT,MICROSOFT CORP,Q,40.58,29823030,8260412,1,1,-0.007089
20140613,MSFT,MICROSOFT CORP,Q,41.23,26310697,8260412,1,1,0.003135
20140616,MSFT,MICROSOFT CORP,Q,41.5,24280128,8260412,1,1,0.000837
20140617,MSFT,MICROSOFT CORP,Q,41.68,22518730,8260412,1,1,0.002173
20140618,MSFT,MICROSOFT CORP,Q,41.65,27097228,8260412,1,1,0.007719
20140619,MSFT,MICROSOFT CORP,Q,41.51,19837767,8260412,1,1,0.001277
20140620,MSFT,MICROSOFT CORP,Q,41.68,47765407,8260412,1,1,0.00173
20140623,MSFT,MICROSOFT CORP,Q,41.99,18743905,8260412,1,1,-0.000132
20140624,MSFT,MICROSOFT CORP,Q,41.745,27036352,8260412,1,1,-0.006435
20140625,MSFT,MICROSOFT CORP,Q,42.03,20051576,8260412,1,1,0.004897
20140626,MSFT,MICROSOFT CORP,Q,41.72,23604409,8260412,1,1,-0.001179
20140627,MSFT,MICROSOFT CORP,Q,42.25,74723348,8260412,1,1,0.001911
20140630,MSFT,MICROSOFT CORP,Q,41.7,30805472,8239000,1,1,-0.000372
20140701,MSFT,MICROSOFT CORP,Q,41.87,27439373,8239000,1,1,0.006678
20140702,MSFT,MICROSOFT CORP,Q,41.9,20208526,8239000,1,1,0.000659
20140703,MSFT,MICROSOFT CORP,Q,41.8,15969315,8239000,1,1,0.00548
20140707,MSFT,MICROSOFT CORP,Q,41.99,22003619,8239000,1,1,-0.003924
20140708,MSFT,MICROSOFT CORP,Q,41.78,31218208,8239000,1,1,-0.007049
20140709,MSFT,MICROSOFT CORP,Q,41.67,18445910,8239000,1,1,0.004644
20140710,MSFT,MICROSOFT CORP,Q,41.685,21856832,8239000,1,1,-0.004131
20140711,MSFT,MICROSOFT CORP,Q,42.09,24088547,8239000,1,1,0.001471
20140714,MSFT,MICROSOFT CORP,Q,42.14,21882943,8239000,1,1,0.004844
20140715,MSFT,MICROSOFT CORP,Q,42.45,29275783,8239000,1,1,-0.001932
20140716,MSFT,MICROSOFT CORP,Q,44.08,63322372,8239000,1,1,0.004201
20140717,MSFT,MICROSOFT CORP,Q,44.53,82207381,8239000,1,1,-0.011834
20140718,MSFT,MICROSOFT CORP,Q,44.69,43407490,8239000,1,1,0.010265
20140721,MSFT,MICROSOFT CORP,Q,44.835,37609378,8239000,1,1,-0.00232
20140722,MSFT,MICROSOFT CORP,Q,44.83,43095820,8239849,1,1,0.005016
20140723,MSFT,MICROSOFT CORP,Q,44.87,52368395,8239849,1,1,0.001754
20140724,MSFT,MICROSOFT CORP,Q,44.4,30725348,8239849,1,1,0.000488
20140725,MSFT,MICROSOFT CORP,Q,44.5,26738524,8239849,1,1,-0.004849
20140728,MSFT,MICROSOFT CORP,Q,43.97,29687677,8239849,1,1,0.000288
20140729,MSFT,MICROSOFT CORP,Q,43.885,27764099,8239849,1,1,-0.004528
20140730,MSFT,MICROSOFT CORP,Q,43.5785,31925735,8239849,1,1,0.000061
20140731,MSFT,MICROSOFT CORP,Q,43.16,31540882,8239849,1,1,-0.019999
20140801,MSFT,MICROSOFT CORP,Q,42.86,31180968,8239849,1,1,-0.002859
20140804,MSFT,MICROSOFT CORP,Q,43.37,34277387,8239849,1,1,0.007189
20140805,MSFT,MICROSOFT CORP,Q,43.08,26267500,8239849,1,1,-0.009685
20140806,MSFT,MICROSOFT CORP,Q,42.74,24633966,8239849,1,1,0.000016
20140807,MSFT,MICROSOFT CORP,Q,43.23,30315183,8239849,1,1,-0.005557
20140808,MSFT,MICROSOFT CORP,Q,43.2,28945621,8239849,1,1,0.011531
20140811,MSFT,MICROSOFT CORP,Q,43.2,20351600,8239849,1,1,0.002759
20140812,MSFT,MICROSOFT CORP,Q,43.52,21433725,8239849,1,1,-0.001637
20140813,MSFT,MICROSOFT CORP,Q,44.08,22889484,8239849,1,1,0.006707
20140814,MSFT,MICROSOFT CORP,Q,44.27,19313194,8239849,1,1,0.004346
20140815,MSFT,MICROSOFT CORP,Q,44.79,41634438,8239849,1,1,-0.000061
20140818,MSFT,MICROSOFT CORP,Q,45.11,26896074,8239849,1,1,0.008532
20140819,MSFT,MICROSOFT CORP,Q,45.33,28139494,8239849,1,1,0.005001
20140820,MSFT,MICROSOFT CORP,Q,44.95,24770487,8239849,1,1,0.002478
20140821,MSFT,MICROSOFT CORP,Q,45.22,22285502,8239849,1,1,0.00295
20140822,MSFT,MICROSOFT CORP,Q,45.15,18295116,8239849,1,1,-0.001993
20140825,MSFT,MICROSOFT CORP,Q,45.17,16909999,8239849,1,1,0.004788
20140826,MSFT,MICROSOFT CORP,Q,45.005,14877769,8239849,1,1,0.001051
20140827,MSFT,MICROSOFT CORP,Q,44.87,21287931,8239849,1,1,0.00005
20140828,MSFT,MICROSOFT CORP,Q,44.88,17657643,8239849,1,1,-0.00169
20140829,MSFT,MICROSOFT CORP,Q,45.43,21608625,8239849,1,1,0.00332
20140902,MSFT,MICROSOFT CORP,Q,45.09,22996775,8239849,1,1,-0.000544
20140903,MSFT,MICROSOFT CORP,Q,44.96,33689341,8239849,1,1,-0.000779
20140904,MSFT,MICROSOFT CORP,Q,45.26,26478210,8239849,1,1,-0.001534
20140905,MSFT,MICROSOFT CORP,Q,45.91,36939360,8239849,1,1,0.005036
20140908,MSFT,MICROSOFT CORP,Q,46.47,45752772,8239849,1,1,-0.003073
20140909,MSFT,MICROSOFT CORP,Q,46.76,40302386,8239849,1,1,-0.006545
20140910,MSFT,MICROSOFT CORP,Q,46.84,27304859,8239849,1,1,0.003646
20140911,MSFT,MICROSOFT CORP,Q,47,29216560,8239849,1,1,0.000882
20140912,MSFT,MICROSOFT CORP,Q,46.695,38247122,8239849,1,1,-0.005963
20140915,MSFT,MICROSOFT CORP,Q,46.24,37668051,8239849,1,1,-0.00071
20140916,MSFT,MICROSOFT CORP,Q,46.76,27910571,8239849,1,1,0.007484
20140917,MSFT,MICROSOFT CORP,Q,46.52,38319224,8239849,1,1,0.001296
20140918,MSFT,MICROSOFT CORP,Q,46.68,35556632,8239849,1,1,0.004891
20140919,MSFT,MICROSOFT CORP,Q,47.52,202567850,8239849,1,1,-0.000477
20140922,MSFT,MICROSOFT CORP,Q,47.06,38700591,8239849,1,1,-0.008013
20140923,MSFT,MICROSOFT CORP,Q,46.56,33431078,8239849,1,1,-0.005776
20140924,MSFT,MICROSOFT CORP,Q,47.08,26582713,8239849,1,1,0.007832
20140925,MSFT,MICROSOFT CORP,Q,46.04,33077385,8239849,1,1,-0.016169
20140926,MSFT,MICROSOFT CORP,Q,46.41,27078764,8239849,1,1,0.008576
20140929,MSFT,MICROSOFT CORP,Q,46.44,26090980,8239849,1,1,-0.002547
20140930,MSFT,MICROSOFT CORP,Q,46.36,33037774,8255024,1,1,-0.002786
20141001,MSFT,MICROSOFT CORP,Q,45.9,38088355,8255024,1,1,-0.013249
20141002,MSFT,MICROSOFT CORP,Q,45.76,25119508,8255024,1,1,0.000005
20141003,MSFT,MICROSOFT CORP,Q,46.09,32453273,8255024,1,1,0.011166
20141006,MSFT,MICROSOFT CORP,Q,46.09,20603960,8255024,1,1,-0.001565
20141007,MSFT,MICROSOFT CORP,Q,45.53,25724544,8255024,1,1,-0.015126
20141008,MSFT,MICROSOFT CORP,Q,46.78,33031072,8255024,1,1,0.017462
20141009,MSFT,MICROSOFT CORP,Q,45.85,34426595,8255024,1,1,-0.020661
20141010,MSFT,MICROSOFT CORP,Q,44.03,51978454,8255024,1,1,-0.011451
20141013,MSFT,MICROSOFT CORP,Q,43.65,37100207,8255024,1,1,-0.016468
20141014,MSFT,MICROSOFT CORP,Q,43.73,38120758,8255024,1,1,0.001579
20141015,MSFT,MICROSOFT CORP,Q,43.22,60226781,8255024,1,1,-0.0081
20141016,MSFT,MICROSOFT CORP,Q,42.74,49063704,8242853,1,1,0.000145
20141017,MSFT,MICROSOFT CORP,Q,43.63,40683346,8242853,1,1,0.012884
20141020,MSFT,MICROSOFT CORP,Q,44.08,34530887,8242853,1,1,0.009143
20141021,MSFT,MICROSOFT CORP,Q,44.88,36446324,8242853,1,1,0.019574
20141022,MSFT,MICROSOFT CORP,Q,44.38,33579817,8242853,1,1,-0.007299
20141023,MSFT,MICROSOFT CORP,Q,45.02,45451903,8242853,1,1,0.012303
20141024,MSFT,MICROSOFT CORP,Q,46.13,61081039,8242853,1,1,0.007053
20141027,MSFT,MICROSOFT CORP,Q,45.91,30375145,8242853,1,1,-0.001502
20141028,MSFT,MICROSOFT CORP,Q,46.49,29049828,8242853,1,1,0.011939
20141029,MSFT,MICROSOFT CORP,Q,46.62,30283622,8242853,1,1,-0.001385
20141030,MSFT,MICROSOFT CORP,Q,46.05,30073873,8242853,1,1,0.00623
20141031,MSFT,MICROSOFT CORP,Q,46.95,35849656,8242853,1,1,0.011731
20141103,MSFT,MICROSOFT CORP,Q,47.44,23130397,8242853,1,1,-0.000119
20141104,MSFT,MICROSOFT CORP,Q,47.57,21530913,8242853,1,1,-0.00283
20141105,MSFT,MICROSOFT CORP,Q,47.86,22449883,8242853,1,1,0.005701
20141106,MSFT,MICROSOFT CORP,Q,48.7,33039091,8242853,1,1,0.003776
20141107,MSFT,MICROSOFT CORP,Q,48.68,28000598,8242853,1,1,0.00035
20141110,MSFT,MICROSOFT CORP,Q,48.89,36370067,8242853,1,1,0.00312
20141111,MSFT,MICROSOFT CORP,Q,48.87,23445239,8242853,1,1,0.000697
20141112,MSFT,MICROSOFT CORP,Q,48.78,22722515,8242853,1,1,-0.000701
20141113,MSFT,MICROSOFT CORP,Q,49.61,26210433,8242853,1,1,0.00053
20141114,MSFT,MICROSOFT CORP,Q,49.58,29081658,8242853,1,1,0.00024
20141117,MSFT,MICROSOFT CORP,Q,49.46,30318648,8242853,1,1,0.000735
20141118,MSFT,MICROSOFT CORP,Q,48.74,23996457,8242853,1,1,0.005134
20141119,MSFT,MICROSOFT CORP,Q,48.22,26177450,8242853,1,1,-0.001501
20141120,MSFT,MICROSOFT CORP,Q,48.7,21510587,8242853,1,1,0.001967
20141121,MSFT,MICROSOFT CORP,Q,47.98,42884795,8242853,1,1,0.005237
20141124,MSFT,MICROSOFT CORP,Q,47.59,35434245,8242853,1,1,0.002864
20141125,MSFT,MICROSOFT CORP,Q,47.47,28007993,8242853,1,1,-0.00115
20141126,MSFT,MICROSOFT CORP,Q,47.75,27164877,8242853,1,1,0.002806
20141128,MSFT,MICROSOFT CORP,Q,47.81,21534426,8242853,1,1,-0.002542
20141201,MSFT,MICROSOFT CORP,Q,48.62,31191575,8242853,1,1,-0.006829
20141202,MSFT,MICROSOFT CORP,Q,48.46,25773478,8242853,1,1,0.006384
20141203,MSFT,MICROSOFT CORP,Q,48.08,23534752,8242853,1,1,0.003765
20141204,MSFT,MICROSOFT CORP,Q,48.84,30887132,8242853,1,1,-0.001162
20141205,MSFT,MICROSOFT CORP,Q,48.42,27313453,8242853,1,1,0.001665
20141208,MSFT,MICROSOFT CORP,Q,47.695,26663107,8242853,1,1,-0.007257
20141209,MSFT,MICROSOFT CORP,Q,47.59,24360990,8242853,1,1,-0.000238
20141210,MSFT,MICROSOFT CORP,Q,46.9,30431788,8242853,1,1,-0.016351
20141211,MSFT,MICROSOFT CORP,Q,47.17,29088918,8242853,1,1,0.004536
20141212,MSFT,MICROSOFT CORP,Q,46.95,34248371,8242853,1,1,-0.016214
20141215,MSFT,MICROSOFT CORP,Q,46.67,29247761,8242853,1,1,-0.006343
20141216,MSFT,MICROSOFT CORP,Q,45.16,47805623,8242853,1,1,-0.008489
20141217,MSFT,MICROSOFT CORP,Q,45.74,34982795,8242853,1,1,0.020352
20141218,MSFT,MICROSOFT CORP,Q,47.52,40105650,8242853,1,1,0.024015
20141219,MSFT,MICROSOFT CORP,Q,47.66,64655070,8242853,1,1,0.00457
20141222,MSFT,MICROSOFT CORP,Q,47.98,26565984,8242853,1,1,0.00381
20141223,MSFT,MICROSOFT CORP,Q,48.45,24852217,8242853,1,1,0.001746
20141224,MSFT,MICROSOFT CORP,Q,48.14,11442790,8242853,1,1,-0.000139
20141226,MSFT,MICROSOFT CORP,Q,47.88,13197817,8242853,1,1,0.00331
20141229,MSFT,MICROSOFT CORP,Q,47.45,14439548,8242853,1,1,0.000862
20141230,MSFT,MICROSOFT CORP,Q,47.02,16384692,8242853,1,1,-0.004889
20141231,MSFT,MICROSOFT CORP,Q,46.45,21552528,8218000,1,1,-0.010311
20150102,MSFT,MICROSOFT CORP,Q,46.76,27913852,8218000,1,1,-0.00034
20150105,MSFT,MICROSOFT CORP,Q,46.325,39673865,8218000,1,1,-0.018278
20150106,MSFT,MICROSOFT CORP,Q,45.65,36447854,8218000,1,1,-0.008893
20150107,MSFT,MICROSOFT CORP,Q,46.23,29222067,8218000,1,1,0.01163
20150108,MSFT,MICROSOFT CORP,Q,47.59,29645202,8218000,1,1,0.017888
20150109,MSFT,MICROSOFT CORP,Q,47.19,23944181,8218000,1,1,-0.008404
20150112,MSFT,MICROSOFT CORP,Q,46.6,23651887,8218000,1,1,-0.008094
20150113,MSFT,MICROSOFT CORP,Q,46.355,35274601,8218000,1,1,-0.002579
20150114,MSFT,MICROSOFT CORP,Q,45.955,29719580,8218000,1,1,-0.005813
20150115,MSFT,MICROSOFT CORP,Q,45.48,32750825,8218000,1,1,-0.009248
20150116,MSFT,MICROSOFT CORP,Q,46.24,35695289,8218000,1,1,0.013424
20150120,MSFT,MICROSOFT CORP,Q,46.39,36162760,8218000,1,1,0.00155
20150121,MSFT,MICROSOFT CORP,Q,45.92,39086095,8218000,1,1,0.004732
20150122,MSFT,MICROSOFT CORP,Q,47.13,35898035,8203785,1,1,0.01527
20150123,MSFT,MICROSOFT CORP,Q,47.18,26211594,8203785,1,1,-0.005492
20150126,MSFT,MICROSOFT CORP,Q,47.01,42533313,8203785,1,1,0.002568
20150127,MSFT,MICROSOFT CORP,Q,42.66,169170004,8203785,1,1,-0.013388
20150128,MSFT,MICROSOFT CORP,Q,41.19,84507078,8203785,1,1,-0.013496
20150129,MSFT,MICROSOFT CORP,Q,42.01,63585273,8203785,1,1,0.009535
20150130,MSFT,MICROSOFT CORP,Q,40.4,78004944,8203785,1,1,-0.012992
20150202,MSFT,MICROSOFT CORP,Q,41.28,50354232,8203785,1,1,0.012962
20150203,MSFT,MICROSOFT CORP,Q,41.6,52115448,8203785,1,1,0.014439
20150204,MSFT,MICROSOFT CORP,Q,41.84,39814812,8203785,1,1,-0.004156
20150205,MSFT,MICROSOFT CORP,Q,42.45,36548168,8203785,1,1,0.010291
20150206,MSFT,MICROSOFT CORP,Q,42.41,34616550,8203785,1,1,-0.003418
20150209,MSFT,MICROSOFT CORP,Q,42.36,31401061,8203785,1,1,-0.004247
20150210,MSFT,MICROSOFT CORP,Q,42.6,29670687,8203785,1,1,0.010676
20150211,MSFT,MICROSOFT CORP,Q,42.38,38263386,8203785,1,1,-0.000029
20150212,MSFT,MICROSOFT CORP,Q,43.09,33268831,8203785,1,1,0.009645
20150213,MSFT,MICROSOFT CORP,Q,43.87,41915104,8203785,1,1,0.004075
20150217,MSFT,MICROSOFT CORP,Q,43.58,33695749,8203785,1,1,0.001598
20150218,MSFT,MICROSOFT CORP,Q,43.53,27111657,8203785,1,1,-0.000314
20150219,MSFT,MICROSOFT CORP,Q,43.5,27650420,8203785,1,1,-0.001062
20150220,MSFT,MICROSOFT CORP,Q,43.855,29721733,8203785,1,1,0.006126
20150223,MSFT,MICROSOFT CORP,Q,44.15,32518754,8203785,1,1,-0.000303
20150224,MSFT,MICROSOFT CORP,Q,44.09,25271747,8203785,1,1,0.002759
20150225,MSFT,MICROSOFT CORP,Q,43.99,29759820,8203785,1,1,-0.000766
20150226,MSFT,MICROSOFT CORP,Q,44.055,28957329,8203785,1,1,-0.001476
20150227,MSFT,MICROSOFT CORP,Q,43.85,33807740,8203785,1,1,-0.002956
20150302,MSFT,MICROSOFT CORP,Q,43.88,31924049,8203785,1,1,0.006125
20150303,MSFT,MICROSOFT CORP,Q,43.28,31748648,8203785,1,1,-0.004539
20150304,MSFT,MICROSOFT CORP,Q,43.055,25748692,8203785,1,1,-0.004389
20150305,MSFT,MICROSOFT CORP,Q,43.11,23193541,8203785,1,1,0.001196
20150306,MSFT,MICROSOFT CORP,Q,42.36,36249015,8203785,1,1,-0.014174
20150309,MSFT,MICROSOFT CORP,Q,42.85,32107964,8203785,1,1,0.003944
20150310,MSFT,MICROSOFT CORP,Q,42.03,39159743,8203785,1,1,-0.016961
20150311,MSFT,MICROSOFT CORP,Q,41.98,32215323,8203785,1,1,-0.001918
20150312,MSFT,MICROSOFT CORP,Q,41.02,59990718,8203785,1,1,0.012601
20150313,MSFT,MICROSOFT CORP,Q,41.38,58007714,8203785,1,1,-0.006075
20150316,MSFT,MICROSOFT CORP,Q,41.56,35273484,8203785,1,1,0.013534
20150317,MSFT,MICROSOFT CORP,Q,41.695,31673648,8203785,1,1,-0.00332
20150318,MSFT,MICROSOFT CORP,Q,42.5,44194782,8203785,1,1,0.012158
20150319,MSFT,MICROSOFT CORP,Q,42.285,33879509,8203785,1,1,-0.004873
20150320,MSFT,MICROSOFT CORP,Q,42.88,71904546,8203785,1,1,0.009013
20150323,MSFT,MICROSOFT CORP,Q,42.855,26246099,8203785,1,1,-0.001746
20150324,MSFT,MICROSOFT CORP,Q,42.9,25513266,8203785,1,1,-0.006139
20150325,MSFT,MICROSOFT CORP,Q,41.46,43469917,8203785,1,1,-0.014559
20150326,MSFT,MICROSOFT CORP,Q,41.21,37495635,8203785,1,1,-0.002377
20150327,MSFT,MICROSOFT CORP,Q,40.97,34401409,8203785,1,1,0.002369
20150330,MSFT,MICROSOFT CORP,Q,40.96,35049672,8203785,1,1,0.012237
20150331,MSFT,MICROSOFT CORP,Q,40.655,34887219,8113000,1,1,-0.008796
20150401,MSFT,MICROSOFT CORP,Q,40.72,36865335,8113000,1,1,-0.003965
20150402,MSFT,MICROSOFT CORP,Q,40.29,37487487,8113000,1,1,0.00353
20150406,MSFT,MICROSOFT CORP,Q,41.545,39223703,8113000,1,1,0.006609
20150407,MSFT,MICROSOFT CORP,Q,41.53,28809388,8113000,1,1,-0.002062
20150408,MSFT,MICROSOFT CORP,Q,41.42,24753446,8113000,1,1,0.002683
20150409,MSFT,MICROSOFT CORP,Q,41.48,25723871,8113000,1,1,0.004457
20150410,MSFT,MICROSOFT CORP,Q,41.72,28022013,8113000,1,1,0.005203
20150413,MSFT,MICROSOFT CORP,Q,41.76,30276703,8113000,1,1,-0.004581
20150414,MSFT,MICROSOFT CORP,Q,41.65,24244889,8113000,1,1,0.00163
20150415,MSFT,MICROSOFT CORP,Q,42.255,27344592,8113000,1,1,0.005148
20150416,MSFT,MICROSOFT CORP,Q,42.16,22509664,8089575,1,1,-0.000778
20150417,MSFT,MICROSOFT CORP,Q,41.615,42387779,8089575,1,1,-0.011311
20150420,MSFT,MICROSOFT CORP,Q,42.905,46057830,8089575,1,1,0.009235
20150421,MSFT,MICROSOFT CORP,Q,42.635,26013851,8089575,1,1,-0.001481
20150422,MSFT,MICROSOFT CORP,Q,42.985,25064283,8089575,1,1,0.005088
20150423,MSFT,MICROSOFT CORP,Q,43.34,46359542,8089575,1,1,0.002358
20150424,MSFT,MICROSOFT CORP,Q,47.87,130936118,8089575,1,1,0.002253
20150427,MSFT,MICROSOFT CORP,Q,48.03,59248192,8089575,1,1,-0.004141
20150428,MSFT,MICROSOFT CORP,Q,49.155,60730792,8089575,1,1,0.002769
20150429,MSFT,MICROSOFT CORP,Q,49.06,47804562,8089575,1,1,-0.00374
20150430,MSFT,MICROSOFT CORP,Q,48.64,64725657,8089575,1,1,-0.010129
20150501,MSFT,MICROSOFT CORP,Q,48.655,39012551,8089575,1,1,0.010923
